Mean;STD;Activation;Alpha;Hidden Layer Size;Learning rate;Random State;Solver;;"Best parameters: ,""{'activation': 'tanh', 'alpha': 0.05, 'hidden_layer_sizes': 39, 'learning_rate': 'constant', 'random_state': None, 'solver': 'lbfgs'}"""
0.34815;(+/-0.13220);'logistic',;0.0001,;47;'constant',;None,;'adam'};;
0.34815;(+/-0.09993);'logistic',;0.05,;50;'adaptive',;None,;'adam'};;
0.34815;(+/-0.13858);'logistic',;0.05,;53;'adaptive',;None,;'adam'};;
0.34815;(+/-0.07047);'identity',;0.0001,;2;'constant',;1;'lbfgs'};;
0.34815;(+/-0.07047);'identity',;0.0001,;2;'adaptive',;1;'lbfgs'};;
0.34815;(+/-0.12712);'identity',;0.05,;8;'adaptive',;None,;'adam'};;
0.34815;(+/-0.15511);'identity',;0.05,;9;'adaptive',;None,;'adam'};;
0.34630;(+/-0.05543);'tanh',;0.0001,;4;'constant',;1;'lbfgs'};;
0.34630;(+/-0.05543);'tanh',;0.0001,;4;'adaptive',;1;'lbfgs'};;
0.34630;(+/-0.14666);'relu',;0.0001,;16;'constant',;1;'adam'};;
0.34630;(+/-0.14666);'relu',;0.0001,;16;'adaptive',;1;'adam'};;
0.34630;(+/-0.10823);'logistic',;0.0001,;44;'adaptive',;None,;'adam'};;
0.34630;(+/-0.08623);'logistic',;0.0001,;46;'constant',;None,;'adam'};;
0.34630;(+/-0.15298);'logistic',;0.0001,;48;'adaptive',;None,;'adam'};;
0.34630;(+/-0.06929);'logistic',;0.05,;51;'constant',;1;'adam'};;
0.34630;(+/-0.06929);'logistic',;0.05,;51;'adaptive',;1;'adam'};;
0.34630;(+/-0.15774);'identity',;0.0001,;8;'adaptive',;None,;'adam'};;
0.34630;(+/-0.18175);'identity',;0.05,;9;'constant',;None,;'adam'};;
0.34444;(+/-0.12472);'logistic',;0.0001,;4;'constant',;None,;'lbfgs'};;
0.34444;(+/-0.07086);'logistic',;0.0001,;41;'adaptive',;None,;'adam'};;
0.34444;(+/-0.02722);'logistic',;0.0001,;43;'constant',;1;'adam'};;
0.34444;(+/-0.02722);'logistic',;0.0001,;43;'adaptive',;1;'adam'};;
0.34444;(+/-0.06849);'logistic',;0.05,;35;'constant',;1;'adam'};;
0.34444;(+/-0.06849);'logistic',;0.05,;35;'adaptive',;1;'adam'};;
0.34444;(+/-0.09558);'logistic',;0.05,;45;'adaptive',;None,;'adam'};;
0.34259;(+/-0.08950);'logistic',;0.0001,;38;'constant',;None,;'adam'};;
0.34259;(+/-0.06563);'logistic',;0.0001,;41;'constant',;None,;'adam'};;
0.34259;(+/-0.07926);'logistic',;0.0001,;43;'constant',;None,;'adam'};;
0.34259;(+/-0.08623);'logistic',;0.0001,;45;'constant',;None,;'adam'};;
0.34259;(+/-0.07333);'logistic',;0.05,;45;'constant',;1;'adam'};;
0.34259;(+/-0.07333);'logistic',;0.05,;45;'adaptive',;1;'adam'};;
0.34259;(+/-0.05238);'logistic',;0.05,;48;'adaptive',;None,;'adam'};;
0.34074;(+/-0.14971);'tanh',;0.05,;9;'constant',;None,;'adam'};;
0.34074;(+/-0.14581);'tanh',;0.05,;10;'adaptive',;None,;'adam'};;
0.34074;(+/-0.13739);'relu',;0.0001,;12;'constant',;None,;'adam'};;
0.34074;(+/-0.11416);'logistic',;0.0001,;50;'adaptive',;None,;'adam'};;
0.34074;(+/-0.09132);'logistic',;0.05,;49;'constant',;None,;'adam'};;
0.33889;(+/-0.12273);'tanh',;0.0001,;9;'adaptive',;None,;'adam'};;
0.33889;(+/-0.09472);'relu',;0.0001,;10;'constant',;1;'adam'};;
0.33889;(+/-0.09472);'relu',;0.0001,;10;'adaptive',;1;'adam'};;
0.33889;(+/-0.12205);'relu',;0.05,;10;'constant',;None,;'adam'};;
0.33889;(+/-0.25836);'relu',;0.05,;11;'constant',;1;'lbfgs'};;
0.33889;(+/-0.25836);'relu',;0.05,;11;'adaptive',;1;'lbfgs'};;
0.33889;(+/-0.06351);'logistic',;0.0001,;34;'constant',;1;'adam'};;
0.33889;(+/-0.06351);'logistic',;0.0001,;34;'adaptive',;1;'adam'};;
0.33889;(+/-0.08165);'logistic',;0.0001,;38;'adaptive',;None,;'adam'};;
0.33889;(+/-0.07751);'logistic',;0.0001,;46;'constant',;1;'adam'};;
0.33889;(+/-0.07751);'logistic',;0.0001,;46;'adaptive',;1;'adam'};;
0.33889;(+/-0.07909);'logistic',;0.05,;45;'constant',;None,;'adam'};;
0.33889;(+/-0.10463);'logistic',;0.05,;49;'constant',;1;'adam'};;
0.33889;(+/-0.10463);'logistic',;0.05,;49;'adaptive',;1;'adam'};;
0.33704;(+/-0.26299);'relu',;0.05,;9;'constant',;None,;'lbfgs'};;
0.33704;(+/-0.08575);'logistic',;0.0001,;5;'constant',;1;'lbfgs'};;
0.33704;(+/-0.08575);'logistic',;0.0001,;5;'adaptive',;1;'lbfgs'};;
0.33704;(+/-0.13588);'logistic',;0.0001,;37;'adaptive',;None,;'adam'};;
0.33519;(+/-0.09529);'logistic',;0.0001,;42;'constant',;1;'adam'};;
0.33519;(+/-0.09529);'logistic',;0.0001,;42;'adaptive',;1;'adam'};;
0.33333;(+/-0.08935);'relu',;0.05,;10;'constant',;1;'adam'};;
0.33333;(+/-0.08935);'relu',;0.05,;10;'adaptive',;1;'adam'};;
0.33148;(+/-0.02283);'tanh',;0.05,;3;'constant',;1;'lbfgs'};;
0.33148;(+/-0.02283);'tanh',;0.05,;3;'adaptive',;1;'lbfgs'};;
0.33148;(+/-0.16786);'relu',;0.05,;12;'adaptive',;None,;'adam'};;
0.33148;(+/-0.07333);'logistic',;0.0001,;39;'constant',;None,;'adam'};;
0.33148;(+/-0.08232);'logistic',;0.0001,;39;'adaptive',;None,;'adam'};;
0.33148;(+/-0.10899);'logistic',;0.05,;41;'constant',;None,;'adam'};;
0.33148;(+/-0.07822);'logistic',;0.05,;42;'constant',;1;'adam'};;
0.33148;(+/-0.07822);'logistic',;0.05,;42;'adaptive',;1;'adam'};;
0.33148;(+/-0.01889);'logistic',;0.05,;43;'constant',;1;'adam'};;
0.33148;(+/-0.01889);'logistic',;0.05,;43;'adaptive',;1;'adam'};;
0.33148;(+/-0.06436);'identity',;0.05,;7;'adaptive',;None,;'adam'};;
0.32963;(+/-0.10632);'tanh',;0.0001,;9;'constant',;None,;'adam'};;
0.32963;(+/-0.18511);'relu',;0.0001,;13;'adaptive',;None,;'adam'};;
0.32963;(+/-0.07822);'logistic',;0.0001,;36;'constant',;1;'adam'};;
0.32963;(+/-0.07822);'logistic',;0.0001,;36;'adaptive',;1;'adam'};;
0.32778;(+/-0.13178);'relu',;0.0001,;15;'adaptive',;None,;'adam'};;
0.32778;(+/-0.03954);'relu',;0.05,;7;'constant',;1;'lbfgs'};;
0.32778;(+/-0.03954);'relu',;0.05,;7;'adaptive',;1;'lbfgs'};;
0.32778;(+/-0.14142);'relu',;0.05,;11;'adaptive',;None,;'adam'};;
0.32778;(+/-0.07086);'logistic',;0.0001,;40;'constant',;1;'adam'};;
0.32778;(+/-0.07086);'logistic',;0.0001,;40;'adaptive',;1;'adam'};;
0.32778;(+/-0.11898);'logistic',;0.0001,;42;'constant',;None,;'adam'};;
0.32593;(+/-0.39900);'relu',;0.0001,;12;'adaptive',;None,;'lbfgs'};;
0.32593;(+/-0.10034);'logistic',;0.0001,;38;'constant',;1;'adam'};;
0.32593;(+/-0.10034);'logistic',;0.0001,;38;'adaptive',;1;'adam'};;
0.32593;(+/-0.03666);'logistic',;0.0001,;40;'constant',;None,;'adam'};;
0.32407;(+/-0.16464);'tanh',;0.05,;7;'adaptive',;None,;'adam'};;
0.32407;(+/-0.32386);'relu',;0.0001,;8;'adaptive',;None,;'lbfgs'};;
0.32407;(+/-0.07047);'logistic',;0.05,;34;'constant',;1;'adam'};;
0.32407;(+/-0.07047);'logistic',;0.05,;34;'adaptive',;1;'adam'};;
0.32407;(+/-0.07716);'logistic',;0.05,;38;'constant',;None,;'adam'};;
0.32222;(+/-0.14935);'tanh',;0.0001,;4;'constant',;None,;'lbfgs'};;
0.32222;(+/-0.36863);'relu',;0.0001,;6;'adaptive',;None,;'lbfgs'};;
0.32222;(+/-0.03143);'logistic',;0.05,;38;'adaptive',;None,;'adam'};;
0.32222;(+/-0.03954);'logistic',;0.05,;39;'adaptive',;None,;'adam'};;
0.32222;(+/-0.10463);'identity',;0.05,;8;'constant',;1;'adam'};;
0.32222;(+/-0.10463);'identity',;0.05,;8;'adaptive',;1;'adam'};;
0.32037;(+/-0.10823);'logistic',;0.0001,;35;'adaptive',;None,;'adam'};;
0.32037;(+/-0.09087);'logistic',;0.0001,;36;'constant',;None,;'adam'};;
0.32037;(+/-0.06041);'logistic',;0.0001,;37;'constant',;None,;'adam'};;
0.32037;(+/-0.08575);'logistic',;0.05,;36;'adaptive',;None,;'adam'};;
0.32037;(+/-0.05468);'logistic',;0.05,;39;'constant',;None,;'adam'};;
0.32037;(+/-0.08131);'logistic',;0.05,;40;'constant',;1;'adam'};;
0.32037;(+/-0.08131);'logistic',;0.05,;40;'adaptive',;1;'adam'};;
0.32037;(+/-0.08717);'logistic',;0.05,;42;'constant',;None,;'adam'};;
0.32037;(+/-0.09952);'logistic',;0.05,;43;'constant',;None,;'adam'};;
0.32037;(+/-0.09529);'identity',;0.0001,;8;'constant',;1;'adam'};;
0.32037;(+/-0.09529);'identity',;0.0001,;8;'adaptive',;1;'adam'};;
0.31852;(+/-0.11416);'logistic',;0.0001,;28;'constant',;None,;'adam'};;
0.31852;(+/-0.09785);'logistic',;0.05,;37;'constant',;None,;'adam'};;
0.31852;(+/-0.09529);'logistic',;0.05,;38;'constant',;1;'adam'};;
0.31852;(+/-0.09529);'logistic',;0.05,;38;'adaptive',;1;'adam'};;
0.31852;(+/-0.10034);'logistic',;0.05,;41;'adaptive',;None,;'adam'};;
0.31852;(+/-0.06929);'identity',;0.05,;6;'constant',;1;'adam'};;
0.31852;(+/-0.06929);'identity',;0.05,;6;'adaptive',;1;'adam'};;
0.31667;(+/-0.18615);'relu',;0.0001,;13;'constant',;None,;'adam'};;
0.31667;(+/-0.09558);'logistic',;0.0001,;32;'constant',;None,;'adam'};;
0.31667;(+/-0.08935);'logistic',;0.05,;40;'constant',;None,;'adam'};;
0.31667;(+/-0.10304);'logistic',;0.05,;40;'adaptive',;None,;'adam'};;
0.31667;(+/-0.08315);'logistic',;0.05,;43;'adaptive',;None,;'adam'};;
0.31481;(+/-0.12516);'tanh',;0.0001,;3;'constant',;None,;'lbfgs'};;
0.31481;(+/-0.10632);'logistic',;0.0001,;37;'constant',;1;'adam'};;
0.31481;(+/-0.10632);'logistic',;0.0001,;37;'adaptive',;1;'adam'};;
0.31481;(+/-0.07333);'logistic',;0.05,;36;'constant',;1;'adam'};;
0.31481;(+/-0.07333);'logistic',;0.05,;36;'adaptive',;1;'adam'};;
0.31481;(+/-0.10436);'logistic',;0.05,;37;'adaptive',;None,;'adam'};;
0.31296;(+/-0.05238);'relu',;0.0001,;11;'constant',;1;'adam'};;
0.31296;(+/-0.05238);'relu',;0.0001,;11;'adaptive',;1;'adam'};;
0.31296;(+/-0.11086);'logistic',;0.0001,;36;'adaptive',;None,;'adam'};;
0.31296;(+/-0.08182);'logistic',;0.0001,;41;'constant',;1;'adam'};;
0.31296;(+/-0.08182);'logistic',;0.0001,;41;'adaptive',;1;'adam'};;
0.31296;(+/-0.09267);'logistic',;0.05,;37;'constant',;1;'adam'};;
0.31296;(+/-0.09267);'logistic',;0.05,;37;'adaptive',;1;'adam'};;
0.31296;(+/-0.09443);'logistic',;0.05,;46;'constant',;1;'adam'};;
0.31296;(+/-0.09443);'logistic',;0.05,;46;'adaptive',;1;'adam'};;
0.31296;(+/-0.06929);'identity',;0.0001,;6;'constant',;1;'adam'};;
0.31296;(+/-0.06929);'identity',;0.0001,;6;'adaptive',;1;'adam'};;
0.31111;(+/-0.08749);'logistic',;0.0001,;35;'constant',;None,;'adam'};;
0.30926;(+/-0.08429);'tanh',;0.05,;8;'adaptive',;None,;'adam'};;
0.30926;(+/-0.09087);'relu',;0.0001,;7;'constant',;1;'lbfgs'};;
0.30926;(+/-0.09087);'relu',;0.0001,;7;'adaptive',;1;'lbfgs'};;
0.30926;(+/-0.12351);'relu',;0.05,;12;'constant',;None,;'adam'};;
0.30926;(+/-0.11840);'logistic',;0.0001,;3;'constant',;None,;'lbfgs'};;
0.30926;(+/-0.06809);'logistic',;0.0001,;30;'constant',;None,;'adam'};;
0.30926;(+/-0.04997);'logistic',;0.0001,;32;'adaptive',;None,;'adam'};;
0.30926;(+/-0.08232);'logistic',;0.05,;41;'constant',;1;'adam'};;
0.30926;(+/-0.08232);'logistic',;0.05,;41;'adaptive',;1;'adam'};;
0.30741;(+/-0.04475);'relu',;0.05,;11;'constant',;1;'adam'};;
0.30741;(+/-0.04475);'relu',;0.05,;11;'adaptive',;1;'adam'};;
0.30741;(+/-0.06563);'logistic',;0.0001,;33;'adaptive',;None,;'adam'};;
0.30741;(+/-0.06929);'logistic',;0.05,;31;'adaptive',;None,;'adam'};;
0.30741;(+/-0.07608);'logistic',;0.05,;32;'adaptive',;None,;'adam'};;
0.30741;(+/-0.07926);'logistic',;0.05,;36;'constant',;None,;'adam'};;
0.30556;(+/-0.06351);'tanh',;0.0001,;8;'constant',;1;'adam'};;
0.30556;(+/-0.06351);'tanh',;0.0001,;8;'adaptive',;1;'adam'};;
0.30556;(+/-0.05518);'relu',;0.0001,;20;'constant',;1;'adam'};;
0.30556;(+/-0.05518);'relu',;0.0001,;20;'adaptive',;1;'adam'};;
0.30556;(+/-0.03954);'relu',;0.05,;20;'constant',;1;'adam'};;
0.30556;(+/-0.03954);'relu',;0.05,;20;'adaptive',;1;'adam'};;
0.30556;(+/-0.05949);'logistic',;0.05,;29;'constant',;None,;'adam'};;
0.30556;(+/-0.06542);'logistic',;0.05,;34;'constant',;None,;'adam'};;
0.30556;(+/-0.05443);'logistic',;0.05,;35;'constant',;None,;'adam'};;
0.30370;(+/-0.05543);'tanh',;0.05,;8;'constant',;1;'adam'};;
0.30370;(+/-0.05543);'tanh',;0.05,;8;'adaptive',;1;'adam'};;
0.30370;(+/-0.20694);'relu',;0.05,;11;'constant',;None,;'adam'};;
0.30370;(+/-0.04287);'logistic',;0.0001,;33;'constant',;1;'adam'};;
0.30370;(+/-0.04287);'logistic',;0.0001,;33;'adaptive',;1;'adam'};;
0.30370;(+/-0.07333);'logistic',;0.05,;2;'adaptive',;None,;'lbfgs'};;
0.30370;(+/-0.06809);'logistic',;0.05,;34;'adaptive',;None,;'adam'};;
0.30370;(+/-0.03666);'identity',;0.0001,;7;'constant',;1;'adam'};;
0.30370;(+/-0.03666);'identity',;0.0001,;7;'adaptive',;1;'adam'};;
0.30185;(+/-0.08623);'logistic',;0.0001,;34;'adaptive',;None,;'adam'};;
0.30185;(+/-0.04997);'logistic',;0.05,;33;'constant',;None,;'adam'};;
0.30185;(+/-0.04091);'logistic',;0.05,;33;'adaptive',;None,;'adam'};;
0.30185;(+/-0.08950);'identity',;0.05,;6;'adaptive',;None,;'adam'};;
0.30185;(+/-0.03666);'identity',;0.05,;7;'constant',;1;'adam'};;
0.30185;(+/-0.03666);'identity',;0.05,;7;'adaptive',;1;'adam'};;
0.30000;(+/-0.05518);'logistic',;0.0001,;32;'constant',;1;'adam'};;
0.30000;(+/-0.05518);'logistic',;0.0001,;32;'adaptive',;1;'adam'};;
0.30000;(+/-0.10696);'logistic',;0.0001,;34;'constant',;None,;'adam'};;
0.30000;(+/-0.08749);'logistic',;0.05,;2;'constant',;1;'lbfgs'};;
0.30000;(+/-0.08749);'logistic',;0.05,;2;'adaptive',;1;'lbfgs'};;
0.30000;(+/-0.06351);'logistic',;0.05,;32;'constant',;None,;'adam'};;
0.29815;(+/-0.11487);'relu',;0.0001,;9;'adaptive',;None,;'adam'};;
0.29815;(+/-0.03666);'logistic',;0.0001,;27;'constant',;None,;'adam'};;
0.29815;(+/-0.03186);'logistic',;0.0001,;29;'adaptive',;None,;'adam'};;
0.29815;(+/-0.07047);'logistic',;0.0001,;31;'constant',;None,;'adam'};;
0.29630;(+/-0.03777);'logistic',;0.0001,;29;'constant',;None,;'adam'};;
0.29630;(+/-0.05833);'logistic',;0.0001,;33;'constant',;None,;'adam'};;
0.29444;(+/-0.07426);'logistic',;0.0001,;31;'constant',;1;'adam'};;
0.29444;(+/-0.07426);'logistic',;0.0001,;31;'adaptive',;1;'adam'};;
0.29444;(+/-0.01814);'logistic',;0.05,;35;'adaptive',;None,;'adam'};;
0.29259;(+/-0.04566);'tanh',;0.0001,;4;'adaptive',;None,;'lbfgs'};;
0.29259;(+/-0.35234);'relu',;0.0001,;6;'constant',;None,;'lbfgs'};;
0.29259;(+/-0.02772);'logistic',;0.0001,;4;'constant',;1;'lbfgs'};;
0.29259;(+/-0.02772);'logistic',;0.0001,;4;'adaptive',;1;'lbfgs'};;
0.29259;(+/-0.07608);'logistic',;0.0001,;29;'constant',;1;'adam'};;
0.29259;(+/-0.07608);'logistic',;0.0001,;29;'adaptive',;1;'adam'};;
0.29259;(+/-0.03435);'logistic',;0.05,;33;'constant',;1;'adam'};;
0.29259;(+/-0.03435);'logistic',;0.05,;33;'adaptive',;1;'adam'};;
0.29074;(+/-0.08811);'tanh',;0.0001,;6;'constant',;1;'adam'};;
0.29074;(+/-0.08811);'tanh',;0.0001,;6;'adaptive',;1;'adam'};;
0.29074;(+/-0.08232);'tanh',;0.05,;6;'constant',;1;'adam'};;
0.29074;(+/-0.08232);'tanh',;0.05,;6;'adaptive',;1;'adam'};;
0.29074;(+/-0.02772);'logistic',;0.05,;2;'constant',;None,;'lbfgs'};;
0.29074;(+/-0.06436);'logistic',;0.05,;31;'constant',;None,;'adam'};;
0.28889;(+/-0.08315);'logistic',;0.0001,;3;'adaptive',;None,;'lbfgs'};;
0.28889;(+/-0.03954);'logistic',;0.05,;30;'constant',;None,;'adam'};;
0.28889;(+/-0.05051);'logistic',;0.05,;32;'constant',;1;'adam'};;
0.28889;(+/-0.05051);'logistic',;0.05,;32;'adaptive',;1;'adam'};;
0.28704;(+/-0.13032);'tanh',;0.0001,;7;'adaptive',;None,;'adam'};;
0.28704;(+/-0.04655);'logistic',;0.0001,;30;'constant',;1;'adam'};;
0.28704;(+/-0.04655);'logistic',;0.0001,;30;'adaptive',;1;'adam'};;
0.28704;(+/-0.09701);'logistic',;0.0001,;30;'adaptive',;None,;'adam'};;
0.28704;(+/-0.15081);'identity',;0.0001,;7;'adaptive',;None,;'adam'};;
0.28519;(+/-0.06687);'tanh',;0.0001,;5;'constant',;None,;'adam'};;
0.28519;(+/-0.29957);'relu',;0.05,;5;'constant',;1;'lbfgs'};;
0.28519;(+/-0.29957);'relu',;0.05,;5;'adaptive',;1;'lbfgs'};;
0.28519;(+/-0.08232);'logistic',;0.05,;29;'constant',;1;'adam'};;
0.28519;(+/-0.08232);'logistic',;0.05,;29;'adaptive',;1;'adam'};;
0.28519;(+/-0.06809);'logistic',;0.05,;31;'constant',;1;'adam'};;
0.28519;(+/-0.06809);'logistic',;0.05,;31;'adaptive',;1;'adam'};;
0.28333;(+/-0.07086);'tanh',;0.05,;7;'constant',;None,;'adam'};;
0.28333;(+/-0.05443);'logistic',;0.05,;28;'constant',;None,;'adam'};;
0.28148;(+/-0.05903);'tanh',;0.0001,;7;'constant',;None,;'adam'};;
0.28148;(+/-0.08232);'relu',;0.0001,;10;'adaptive',;None,;'adam'};;
0.28148;(+/-0.23559);'relu',;0.0001,;11;'constant',;1;'lbfgs'};;
0.28148;(+/-0.09615);'relu',;0.0001,;11;'constant',;None,;'adam'};;
0.28148;(+/-0.23559);'relu',;0.0001,;11;'adaptive',;1;'lbfgs'};;
0.28148;(+/-0.08182);'relu',;0.05,;10;'adaptive',;None,;'adam'};;
0.28148;(+/-0.03666);'logistic',;0.0001,;25;'constant',;None,;'adam'};;
0.28148;(+/-0.06372);'logistic',;0.0001,;25;'adaptive',;None,;'adam'};;
0.28148;(+/-0.05159);'logistic',;0.0001,;26;'adaptive',;None,;'adam'};;
0.28148;(+/-0.06372);'identity',;0.0001,;7;'constant',;None,;'adam'};;
0.28148;(+/-0.02916);'identity',;0.05,;1;'constant',;None,;'lbfgs'};;
0.27963;(+/-0.14123);'relu',;0.0001,;8;'constant',;None,;'lbfgs'};;
0.27963;(+/-0.10823);'relu',;0.05,;12;'constant',;1;'adam'};;
0.27963;(+/-0.10823);'relu',;0.05,;12;'adaptive',;1;'adam'};;
0.27963;(+/-0.02916);'logistic',;0.05,;26;'adaptive',;None,;'adam'};;
0.27778;(+/-0.03271);'tanh',;0.0001,;7;'constant',;1;'adam'};;
0.27778;(+/-0.03271);'tanh',;0.0001,;7;'adaptive',;1;'adam'};;
0.27778;(+/-0.20062);'relu',;0.0001,;8;'constant',;1;'lbfgs'};;
0.27778;(+/-0.20062);'relu',;0.0001,;8;'adaptive',;1;'lbfgs'};;
0.27778;(+/-0.11148);'relu',;0.0001,;12;'constant',;1;'adam'};;
0.27778;(+/-0.11148);'relu',;0.0001,;12;'adaptive',;1;'adam'};;
0.27778;(+/-0.02400);'logistic',;0.0001,;22;'constant',;1;'adam'};;
0.27778;(+/-0.02400);'logistic',;0.0001,;22;'adaptive',;1;'adam'};;
0.27778;(+/-0.08749);'logistic',;0.0001,;24;'constant',;1;'adam'};;
0.27778;(+/-0.08749);'logistic',;0.0001,;24;'adaptive',;1;'adam'};;
0.27778;(+/-0.05949);'logistic',;0.0001,;28;'adaptive',;None,;'adam'};;
0.27778;(+/-0.07909);'logistic',;0.05,;29;'adaptive',;None,;'adam'};;
0.27778;(+/-0.03954);'logistic',;0.05,;30;'constant',;1;'adam'};;
0.27778;(+/-0.03954);'logistic',;0.05,;30;'adaptive',;1;'adam'};;
0.27778;(+/-0.06285);'identity',;0.05,;7;'constant',;None,;'adam'};;
0.27593;(+/-0.03666);'tanh',;0.05,;6;'constant',;None,;'adam'};;
0.27593;(+/-0.02916);'tanh',;0.05,;7;'constant',;1;'adam'};;
0.27593;(+/-0.02916);'tanh',;0.05,;7;'adaptive',;1;'adam'};;
0.27593;(+/-0.04566);'logistic',;0.0001,;24;'constant',;None,;'adam'};;
0.27593;(+/-0.07277);'logistic',;0.0001,;28;'constant',;1;'adam'};;
0.27593;(+/-0.07277);'logistic',;0.0001,;28;'adaptive',;1;'adam'};;
0.27593;(+/-0.07554);'logistic',;0.0001,;31;'adaptive',;None,;'adam'};;
0.27407;(+/-0.04475);'logistic',;0.0001,;21;'adaptive',;None,;'adam'};;
0.27407;(+/-0.01889);'logistic',;0.05,;27;'constant',;None,;'adam'};;
0.27222;(+/-0.01571);'logistic',;0.0001,;25;'constant',;1;'adam'};;
0.27222;(+/-0.01571);'logistic',;0.0001,;25;'adaptive',;1;'adam'};;
0.27222;(+/-0.05666);'logistic',;0.0001,;27;'constant',;1;'adam'};;
0.27222;(+/-0.05666);'logistic',;0.0001,;27;'adaptive',;1;'adam'};;
0.27037;(+/-0.08131);'tanh',;0.0001,;6;'adaptive',;None,;'adam'};;
0.27037;(+/-0.12968);'tanh',;0.05,;3;'adaptive',;None,;'lbfgs'};;
0.27037;(+/-0.02283);'logistic',;0.0001,;26;'constant',;1;'adam'};;
0.27037;(+/-0.02283);'logistic',;0.0001,;26;'adaptive',;1;'adam'};;
0.27037;(+/-0.09785);'logistic',;0.0001,;27;'adaptive',;None,;'adam'};;
0.26852;(+/-0.15617);'relu',;0.0001,;11;'adaptive',;None,;'adam'};;
0.26852;(+/-0.06372);'logistic',;0.0001,;21;'constant',;1;'adam'};;
0.26852;(+/-0.06372);'logistic',;0.0001,;21;'adaptive',;1;'adam'};;
0.26852;(+/-0.06436);'logistic',;0.0001,;26;'constant',;None,;'adam'};;
0.26852;(+/-0.05316);'logistic',;0.05,;27;'constant',;1;'adam'};;
0.26852;(+/-0.05316);'logistic',;0.05,;27;'adaptive',;1;'adam'};;
0.26852;(+/-0.07716);'logistic',;0.05,;28;'constant',;1;'adam'};;
0.26852;(+/-0.07716);'logistic',;0.05,;28;'adaptive',;1;'adam'};;
0.26667;(+/-0.07857);'relu',;0.05,;9;'adaptive',;None,;'adam'};;
0.26667;(+/-0.05949);'logistic',;0.05,;23;'adaptive',;None,;'adam'};;
0.26667;(+/-0.06849);'logistic',;0.05,;30;'adaptive',;None,;'adam'};;
0.26481;(+/-0.27297);'relu',;0.0001,;10;'constant',;None,;'adam'};;
0.26481;(+/-0.06869);'logistic',;0.05,;24;'constant',;1;'adam'};;
0.26481;(+/-0.06869);'logistic',;0.05,;24;'adaptive',;1;'adam'};;
0.26481;(+/-0.01889);'logistic',;0.05,;25;'constant',;1;'adam'};;
0.26481;(+/-0.01889);'logistic',;0.05,;25;'adaptive',;1;'adam'};;
0.26296;(+/-0.09993);'tanh',;0.05,;6;'adaptive',;None,;'adam'};;
0.26296;(+/-0.31964);'relu',;0.05,;6;'constant',;None,;'lbfgs'};;
0.26296;(+/-0.03666);'logistic',;0.05,;26;'constant',;1;'adam'};;
0.26296;(+/-0.03666);'logistic',;0.05,;26;'adaptive',;1;'adam'};;
0.26296;(+/-0.01048);'logistic',;0.05,;28;'adaptive',;None,;'adam'};;
0.26296;(+/-0.10197);'identity',;0.0001,;5;'adaptive',;None,;'adam'};;
0.26111;(+/-0.36004);'relu',;0.05,;4;'constant',;None,;'lbfgs'};;
0.26111;(+/-0.04536);'relu',;0.05,;8;'constant',;1;'adam'};;
0.26111;(+/-0.04536);'relu',;0.05,;8;'adaptive',;1;'adam'};;
0.26111;(+/-0.05666);'logistic',;0.0001,;19;'constant',;None,;'adam'};;
0.26111;(+/-0.03629);'logistic',;0.0001,;23;'constant',;None,;'adam'};;
0.26111;(+/-0.05051);'logistic',;0.05,;22;'constant',;1;'adam'};;
0.26111;(+/-0.05051);'logistic',;0.05,;22;'adaptive',;1;'adam'};;
0.26111;(+/-0.01571);'logistic',;0.05,;25;'constant',;None,;'adam'};;
0.26111;(+/-0.00907);'logistic',;0.05,;27;'adaptive',;None,;'adam'};;
0.26111;(+/-0.07426);'identity',;0.0001,;6;'constant',;None,;'adam'};;
0.25926;(+/-0.09443);'tanh',;0.05,;2;'constant',;None,;'lbfgs'};;
0.25926;(+/-0.08232);'logistic',;0.0001,;22;'constant',;None,;'adam'};;
0.25741;(+/-0.04190);'logistic',;0.05,;21;'constant',;1;'adam'};;
0.25741;(+/-0.04190);'logistic',;0.05,;21;'adaptive',;1;'adam'};;
0.25556;(+/-0.14258);'tanh',;0.0001,;6;'constant',;None,;'adam'};;
0.25556;(+/-0.19394);'relu',;0.05,;7;'adaptive',;None,;'adam'};;
0.25556;(+/-0.03954);'logistic',;0.0001,;23;'constant',;1;'adam'};;
0.25556;(+/-0.03954);'logistic',;0.0001,;23;'adaptive',;1;'adam'};;
0.25556;(+/-0.13608);'identity',;0.05,;6;'constant',;None,;'adam'};;
0.25370;(+/-0.12841);'relu',;0.05,;9;'constant',;None,;'adam'};;
0.25370;(+/-0.07716);'logistic',;0.0001,;3;'constant',;1;'lbfgs'};;
0.25370;(+/-0.07716);'logistic',;0.0001,;3;'adaptive',;1;'lbfgs'};;
0.25370;(+/-0.04997);'logistic',;0.0001,;23;'adaptive',;None,;'adam'};;
0.25370;(+/-0.04475);'logistic',;0.0001,;24;'adaptive',;None,;'adam'};;
0.25370;(+/-0.04091);'logistic',;0.05,;19;'constant',;None,;'adam'};;
0.25370;(+/-0.06929);'logistic',;0.05,;25;'adaptive',;None,;'adam'};;
0.25370;(+/-0.02619);'logistic',;0.05,;26;'constant',;None,;'adam'};;
0.25185;(+/-0.08232);'relu',;0.0001,;7;'constant',;1;'adam'};;
