"Best parameters:
,""{'activation': 'tanh', 'alpha': 0.5, 'hidden_layer_sizes': 24, 'learning_rate': 'constant', 'random_state': None, 'solver': 'lbfgs'}"""

Score:,0.7537037037037037

0.72037 (+/-0.16464) for {'activation': 'tanh', 'alpha': 0.5, 'hidden_layer_sizes': 58, 'learning_rate': 'constant', 'random_state': 1, 'solver': 'lbfgs'}, corr = 76.00000

0.74444 (+/-0.15262) for {'activation': 'tanh', 'alpha': 0.5, 'hidden_layer_sizes': 58, 'learning_rate': 'constant', 'random_state': None, 'solver': 'lbfgs'}, corr = 76.00000

0.73889 (+/-0.15154) for {'activation': 'tanh', 'alpha': 0.5, 'hidden_layer_sizes': 59, 'learning_rate': 'constant', 'random_state': 1, 'solver': 'lbfgs'}, corr = 76.00000

0.72778 (+/-0.14852) for {'activation': 'tanh', 'alpha': 0.5, 'hidden_layer_sizes': 59, 'learning_rate': 'constant', 'random_state': None, 'solver': 'lbfgs'}, corr = 76.00000

0.73148 (+/-0.16736) for {'activation': 'tanh', 'alpha': 0.5, 'hidden_layer_sizes': 60, 'learning_rate': 'constant', 'random_state': 1, 'solver': 'lbfgs'}, corr = 76.00000

0.73148 (+/-0.15026) for {'activation': 'tanh', 'alpha': 0.5, 'hidden_layer_sizes': 60, 'learning_rate': 'constant', 'random_state': None, 'solver': 'lbfgs'}, corr = 76.00000

0.72593 (+/-0.15853) for {'activation': 'tanh', 'alpha': 0.5, 'hidden_layer_sizes': 61, 'learning_rate': 'constant', 'random_state': 1, 'solver': 'lbfgs'}, corr = 76.00000

0.72778 (+/-0.15740) for {'activation': 'tanh', 'alpha': 0.5, 'hidden_layer_sizes': 61, 'learning_rate': 'constant', 'random_state': None, 'solver': 'lbfgs'}, corr = 76.00000

0.73148 (+/-0.17029) for {'activation': 'tanh', 'alpha': 0.5, 'hidden_layer_sizes': 62, 'learning_rate': 'constant', 'random_state': 1, 'solver': 'lbfgs'}, corr = 76.00000

0.73333 (+/-0.16630) for {'activation': 'tanh', 'alpha': 0.5, 'hidden_layer_sizes': 62, 'learning_rate': 'constant', 'random_state': None, 'solver': 'lbfgs'}, corr = 76.00000

0.72593 (+/-0.15244) for {'activation': 'tanh', 'alpha': 0.5, 'hidden_layer_sizes': 63, 'learning_rate': 'constant', 'random_state': 1, 'solver': 'lbfgs'}, corr = 76.00000

0.74259 (+/-0.15617) for {'activation': 'tanh', 'alpha': 0.5, 'hidden_layer_sizes': 63, 'learning_rate': 'constant', 'random_state': None, 'solver': 'lbfgs'}, corr = 76.00000

0.73519 (+/-0.16237) for {'activation': 'tanh', 'alpha': 0.5, 'hidden_layer_sizes': 64, 'learning_rate': 'constant', 'random_state': 1, 'solver': 'lbfgs'}, corr = 76.00000

0.73889 (+/-0.16997) for {'activation': 'tanh', 'alpha': 0.5, 'hidden_layer_sizes': 64, 'learning_rate': 'constant', 'random_state': None, 'solver': 'lbfgs'}, corr = 76.00000

0.73148 (+/-0.14354) for {'activation': 'tanh', 'alpha': 0.5, 'hidden_layer_sizes': 65, 'learning_rate': 'constant', 'random_state': 1, 'solver': 'lbfgs'}, corr = 76.00000

0.74074 (+/-0.15351) for {'activation': 'tanh', 'alpha': 0.5, 'hidden_layer_sizes': 65, 'learning_rate': 'constant', 'random_state': None, 'solver': 'lbfgs'}, corr = 76.00000

0.73519 (+/-0.14181) for {'activation': 'tanh', 'alpha': 0.5, 'hidden_layer_sizes': 66, 'learning_rate': 'constant', 'random_state': 1, 'solver': 'lbfgs'}, corr = 76.00000

0.73889 (+/-0.16355) for {'activation': 'tanh', 'alpha': 0.5, 'hidden_layer_sizes': 66, 'learning_rate': 'constant', 'random_state': None, 'solver': 'lbfgs'}, corr = 76.00000

0.72778 (+/-0.16050) for {'activation': 'tanh', 'alpha': 0.5, 'hidden_layer_sizes': 67, 'learning_rate': 'constant', 'random_state': 1, 'solver': 'lbfgs'}, corr = 76.00000

0.73519 (+/-0.15351) for {'activation': 'tanh', 'alpha': 0.5, 'hidden_layer_sizes': 67, 'learning_rate': 'constant', 'random_state': None, 'solver': 'lbfgs'}, corr = 76.00000

0.73333 (+/-0.16630) for {'activation': 'tanh', 'alpha': 0.5, 'hidden_layer_sizes': 68, 'learning_rate': 'constant', 'random_state': 1, 'solver': 'lbfgs'}, corr = 76.00000

0.74074 (+/-0.16237) for {'activation': 'tanh', 'alpha': 0.5, 'hidden_layer_sizes': 68, 'learning_rate': 'constant', 'random_state': None, 'solver': 'lbfgs'}, corr = 76.00000

0.73519 (+/-0.15982) for {'activation': 'tanh', 'alpha': 0.5, 'hidden_layer_sizes': 69, 'learning_rate': 'constant', 'random_state': 1, 'solver': 'lbfgs'}, corr = 76.00000

0.73889 (+/-0.16948) for {'activation': 'tanh', 'alpha': 0.5, 'hidden_layer_sizes': 69, 'learning_rate': 'constant', 'random_state': None, 'solver': 'lbfgs'}, corr = 76.00000

0.73333 (+/-0.14852) for {'activation': 'tanh', 'alpha': 0.5, 'hidden_layer_sizes': 70, 'learning_rate': 'constant', 'random_state': 1, 'solver': 'lbfgs'}, corr = 76.00000

0.73889 (+/-0.16630) for {'activation': 'tanh', 'alpha': 0.5, 'hidden_layer_sizes': 70, 'learning_rate': 'constant', 'random_state': None, 'solver': 'lbfgs'}, corr = 76.00000

0.73148 (+/-0.14094) for {'activation': 'tanh', 'alpha': 0.5, 'hidden_layer_sizes': 71, 'learning_rate': 'constant', 'random_state': 1, 'solver': 'lbfgs'}, corr = 76.00000

0.73333 (+/-0.15154) for {'activation': 'tanh', 'alpha': 0.5, 'hidden_layer_sizes': 71, 'learning_rate': 'constant', 'random_state': None, 'solver': 'lbfgs'}, corr = 76.00000

0.72963 (+/-0.16883) for {'activation': 'tanh', 'alpha': 0.5, 'hidden_layer_sizes': 72, 'learning_rate': 'constant', 'random_state': 1, 'solver': 'lbfgs'}, corr = 76.00000

0.72963 (+/-0.16539) for {'activation': 'tanh', 'alpha': 0.5, 'hidden_layer_sizes': 72, 'learning_rate': 'constant', 'random_state': None, 'solver': 'lbfgs'}, corr = 76.00000

0.72778 (+/-0.16948) for {'activation': 'tanh', 'alpha': 0.5, 'hidden_layer_sizes': 73, 'learning_rate': 'constant', 'random_state': 1, 'solver': 'lbfgs'}, corr = 76.00000

0.73333 (+/-0.14852) for {'activation': 'tanh', 'alpha': 0.5, 'hidden_layer_sizes': 73, 'learning_rate': 'constant', 'random_state': None, 'solver': 'lbfgs'}, corr = 76.00000

0.74074 (+/-0.16539) for {'activation': 'tanh', 'alpha': 0.5, 'hidden_layer_sizes': 74, 'learning_rate': 'constant', 'random_state': 1, 'solver': 'lbfgs'}, corr = 76.00000

0.73704 (+/-0.16736) for {'activation': 'tanh', 'alpha': 0.5, 'hidden_layer_sizes': 74, 'learning_rate': 'constant', 'random_state': None, 'solver': 'lbfgs'}, corr = 76.00000

0.73148 (+/-0.16464) for {'activation': 'tanh', 'alpha': 0.5, 'hidden_layer_sizes': 75, 'learning_rate': 'constant', 'random_state': 1, 'solver': 'lbfgs'}, corr = 76.00000

0.73148 (+/-0.15564) for {'activation': 'tanh', 'alpha': 0.5, 'hidden_layer_sizes': 75, 'learning_rate': 'constant', 'random_state': None, 'solver': 'lbfgs'}, corr = 76.00000

0.73889 (+/-0.15476) for {'activation': 'tanh', 'alpha': 0.5, 'hidden_layer_sizes': 76, 'learning_rate': 'constant', 'random_state': 1, 'solver': 'lbfgs'}, corr = 76.00000

0.73519 (+/-0.15643) for {'activation': 'tanh', 'alpha': 0.5, 'hidden_layer_sizes': 76, 'learning_rate': 'constant', 'random_state': None, 'solver': 'lbfgs'}, corr = 76.00000

0.73519 (+/-0.17435) for {'activation': 'tanh', 'alpha': 0.5, 'hidden_layer_sizes': 77, 'learning_rate': 'constant', 'random_state': 1, 'solver': 'lbfgs'}, corr = 76.00000

0.73704 (+/-0.16288) for {'activation': 'tanh', 'alpha': 0.5, 'hidden_layer_sizes': 77, 'learning_rate': 'constant', 'random_state': None, 'solver': 'lbfgs'}, corr = 76.00000

0.74259 (+/-0.16136) for {'activation': 'tanh', 'alpha': 0.5, 'hidden_layer_sizes': 78, 'learning_rate': 'constant', 'random_state': 1, 'solver': 'lbfgs'}, corr = 76.00000

0.73519 (+/-0.16638) for {'activation': 'tanh', 'alpha': 0.5, 'hidden_layer_sizes': 78, 'learning_rate': 'constant', 'random_state': None, 'solver': 'lbfgs'}, corr = 76.00000

0.73333 (+/-0.15476) for {'activation': 'tanh', 'alpha': 0.5, 'hidden_layer_sizes': 79, 'learning_rate': 'constant', 'random_state': 1, 'solver': 'lbfgs'}, corr = 76.00000

0.72593 (+/-0.16736) for {'activation': 'tanh', 'alpha': 0.5, 'hidden_layer_sizes': 79, 'learning_rate': 'constant', 'random_state': None, 'solver': 'lbfgs'}, corr = 76.00000

0.73889 (+/-0.16355) for {'activation': 'tanh', 'alpha': 0.5, 'hidden_layer_sizes': 80, 'learning_rate': 'constant', 'random_state': 1, 'solver': 'lbfgs'}, corr = 76.00000

0.73333 (+/-0.14852) for {'activation': 'tanh', 'alpha': 0.5, 'hidden_layer_sizes': 80, 'learning_rate': 'constant', 'random_state': None, 'solver': 'lbfgs'}, corr = 76.00000

0.70000 (+/-0.15503) for {'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': 20, 'learning_rate': 'constant', 'random_state': 1, 'solver': 'lbfgs'}, corr = 76.00000

0.67407 (+/-0.20454) for {'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': 20, 'learning_rate': 'constant', 'random_state': None, 'solver': 'lbfgs'}, corr = 76.00000

0.72222 (+/-0.12205) for {'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': 21, 'learning_rate': 'constant', 'random_state': 1, 'solver': 'lbfgs'}, corr = 76.00000

0.70000 (+/-0.15818) for {'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': 21, 'learning_rate': 'constant', 'random_state': None, 'solver': 'lbfgs'}, corr = 76.00000

0.72037 (+/-0.13466) for {'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': 22, 'learning_rate': 'constant', 'random_state': 1, 'solver': 'lbfgs'}, corr = 76.00000

0.72778 (+/-0.19116) for {'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': 22, 'learning_rate': 'constant', 'random_state': None, 'solver': 'lbfgs'}, corr = 76.00000

0.67963 (+/-0.13649) for {'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': 23, 'learning_rate': 'constant', 'random_state': 1, 'solver': 'lbfgs'}, corr = 76.00000

0.69259 (+/-0.15930) for {'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': 23, 'learning_rate': 'constant', 'random_state': None, 'solver': 'lbfgs'}, corr = 76.00000

0.66852 (+/-0.17739) for {'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': 24, 'learning_rate': 'constant', 'random_state': 1, 'solver': 'lbfgs'}, corr = 76.00000

0.70556 (+/-0.11148) for {'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': 24, 'learning_rate': 'constant', 'random_state': None, 'solver': 'lbfgs'}, corr = 76.00000

0.71296 (+/-0.15982) for {'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': 25, 'learning_rate': 'constant', 'random_state': 1, 'solver': 'lbfgs'}, corr = 76.00000

0.69259 (+/-0.08811) for {'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': 25, 'learning_rate': 'constant', 'random_state': None, 'solver': 'lbfgs'}, corr = 76.00000

0.71481 (+/-0.13649) for {'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': 26, 'learning_rate': 'constant', 'random_state': 1, 'solver': 'lbfgs'}, corr = 76.00000

0.67593 (+/-0.20892) for {'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': 26, 'learning_rate': 'constant', 'random_state': None, 'solver': 'lbfgs'}, corr = 76.00000

0.74074 (+/-0.07822) for {'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': 27, 'learning_rate': 'constant', 'random_state': 1, 'solver': 'lbfgs'}, corr = 76.00000

0.71296 (+/-0.10197) for {'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': 27, 'learning_rate': 'constant', 'random_state': None, 'solver': 'lbfgs'}, corr = 76.00000

0.70926 (+/-0.17125) for {'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': 28, 'learning_rate': 'constant', 'random_state': 1, 'solver': 'lbfgs'}, corr = 76.00000

0.71667 (+/-0.12798) for {'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': 28, 'learning_rate': 'constant', 'random_state': None, 'solver': 'lbfgs'}, corr = 76.00000

0.69074 (+/-0.19549) for {'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': 29, 'learning_rate': 'constant', 'random_state': 1, 'solver': 'lbfgs'}, corr = 76.00000

0.70926 (+/-0.13769) for {'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': 29, 'learning_rate': 'constant', 'random_state': None, 'solver': 'lbfgs'}, corr = 76.00000

0.74259 (+/-0.11487) for {'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': 30, 'learning_rate': 'constant', 'random_state': 1, 'solver': 'lbfgs'}, corr = 76.00000

0.72037 (+/-0.09993) for {'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': 30, 'learning_rate': 'constant', 'random_state': None, 'solver': 'lbfgs'}, corr = 76.00000

0.72222 (+/-0.12472) for {'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': 31, 'learning_rate': 'constant', 'random_state': 1, 'solver': 'lbfgs'}, corr = 76.00000

0.71296 (+/-0.18820) for {'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': 31, 'learning_rate': 'constant', 'random_state': None, 'solver': 'lbfgs'}, corr = 76.00000

0.71296 (+/-0.17739) for {'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': 32, 'learning_rate': 'constant', 'random_state': 1, 'solver': 'lbfgs'}, corr = 76.00000

0.72222 (+/-0.15896) for {'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': 32, 'learning_rate': 'constant', 'random_state': None, 'solver': 'lbfgs'}, corr = 76.00000

0.70185 (+/-0.16539) for {'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': 33, 'learning_rate': 'constant', 'random_state': 1, 'solver': 'lbfgs'}, corr = 76.00000

0.74074 (+/-0.14916) for {'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': 33, 'learning_rate': 'constant', 'random_state': None, 'solver': 'lbfgs'}, corr = 76.00000

0.73704 (+/-0.12744) for {'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': 34, 'learning_rate': 'constant', 'random_state': 1, 'solver': 'lbfgs'}, corr = 76.00000

0.71481 (+/-0.18332) for {'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': 34, 'learning_rate': 'constant', 'random_state': None, 'solver': 'lbfgs'}, corr = 76.00000

0.72593 (+/-0.12873) for {'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': 35, 'learning_rate': 'constant', 'random_state': 1, 'solver': 'lbfgs'}, corr = 76.00000

0.72222 (+/-0.11367) for {'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': 35, 'learning_rate': 'constant', 'random_state': None, 'solver': 'lbfgs'}, corr = 76.00000

0.70741 (+/-0.12250) for {'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': 36, 'learning_rate': 'constant', 'random_state': 1, 'solver': 'lbfgs'}, corr = 76.00000

0.71296 (+/-0.13858) for {'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': 36, 'learning_rate': 'constant', 'random_state': None, 'solver': 'lbfgs'}, corr = 76.00000

0.72778 (+/-0.12798) for {'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': 37, 'learning_rate': 'constant', 'random_state': 1, 'solver': 'lbfgs'}, corr = 76.00000

0.71852 (+/-0.13858) for {'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': 37, 'learning_rate': 'constant', 'random_state': None, 'solver': 'lbfgs'}, corr = 76.00000

0.72407 (+/-0.14971) for {'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': 38, 'learning_rate': 'constant', 'random_state': 1, 'solver': 'lbfgs'}, corr = 76.00000

0.72963 (+/-0.15244) for {'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': 38, 'learning_rate': 'constant', 'random_state': None, 'solver': 'lbfgs'}, corr = 76.00000

0.72222 (+/-0.11367) for {'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': 39, 'learning_rate': 'constant', 'random_state': 1, 'solver': 'lbfgs'}, corr = 76.00000

0.72037 (+/-0.15930) for {'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': 39, 'learning_rate': 'constant', 'random_state': None, 'solver': 'lbfgs'}, corr = 76.00000

0.72963 (+/-0.13588) for {'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': 40, 'learning_rate': 'constant', 'random_state': 1, 'solver': 'lbfgs'}, corr = 76.00000

0.72222 (+/-0.16050) for {'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': 40, 'learning_rate': 'constant', 'random_state': None, 'solver': 'lbfgs'}, corr = 76.00000

0.70926 (+/-0.17693) for {'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': 41, 'learning_rate': 'constant', 'random_state': 1, 'solver': 'lbfgs'}, corr = 76.00000

0.72222 (+/-0.12273) for {'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': 41, 'learning_rate': 'constant', 'random_state': None, 'solver': 'lbfgs'}, corr = 76.00000

0.71481 (+/-0.16136) for {'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': 42, 'learning_rate': 'constant', 'random_state': 1, 'solver': 'lbfgs'}, corr = 76.00000

0.71481 (+/-0.12873) for {'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': 42, 'learning_rate': 'constant', 'random_state': None, 'solver': 'lbfgs'}, corr = 76.00000

0.73148 (+/-0.16736) for {'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': 43, 'learning_rate': 'constant', 'random_state': 1, 'solver': 'lbfgs'}, corr = 76.00000

0.73148 (+/-0.14666) for {'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': 43, 'learning_rate': 'constant', 'random_state': None, 'solver': 'lbfgs'}, corr = 76.00000

0.71852 (+/-0.14239) for {'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': 44, 'learning_rate': 'constant', 'random_state': 1, 'solver': 'lbfgs'}, corr = 76.00000

0.72222 (+/-0.16127) for {'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': 44, 'learning_rate': 'constant', 'random_state': None, 'solver': 'lbfgs'}, corr = 76.00000

0.73333 (+/-0.14258) for {'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': 45, 'learning_rate': 'constant', 'random_state': 1, 'solver': 'lbfgs'}, corr = 76.00000

0.73333 (+/-0.14084) for {'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': 45, 'learning_rate': 'constant', 'random_state': None, 'solver': 'lbfgs'}, corr = 76.00000

0.73148 (+/-0.15026) for {'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': 46, 'learning_rate': 'constant', 'random_state': 1, 'solver': 'lbfgs'}, corr = 76.00000

0.72037 (+/-0.14123) for {'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': 46, 'learning_rate': 'constant', 'random_state': None, 'solver': 'lbfgs'}, corr = 76.00000

0.73148 (+/-0.16489) for {'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': 47, 'learning_rate': 'constant', 'random_state': 1, 'solver': 'lbfgs'}, corr = 76.00000

0.71852 (+/-0.15643) for {'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': 47, 'learning_rate': 'constant', 'random_state': None, 'solver': 'lbfgs'}, corr = 76.00000

0.73333 (+/-0.16050) for {'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': 48, 'learning_rate': 'constant', 'random_state': 1, 'solver': 'lbfgs'}, corr = 76.00000

0.73333 (+/-0.14600) for {'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': 48, 'learning_rate': 'constant', 'random_state': None, 'solver': 'lbfgs'}, corr = 76.00000

0.72778 (+/-0.15503) for {'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': 49, 'learning_rate': 'constant', 'random_state': 1, 'solver': 'lbfgs'}, corr = 76.00000

0.72037 (+/-0.14971) for {'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': 49, 'learning_rate': 'constant', 'random_state': None, 'solver': 'lbfgs'}, corr = 76.00000

0.72593 (+/-0.15878) for {'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': 50, 'learning_rate': 'constant', 'random_state': 1, 'solver': 'lbfgs'}, corr = 76.00000

0.72222 (+/-0.15262) for {'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': 50, 'learning_rate': 'constant', 'random_state': None, 'solver': 'lbfgs'}, corr = 76.00000

0.72407 (+/-0.15458) for {'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': 51, 'learning_rate': 'constant', 'random_state': 1, 'solver': 'lbfgs'}, corr = 76.00000

0.73889 (+/-0.13364) for {'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': 51, 'learning_rate': 'constant', 'random_state': None, 'solver': 'lbfgs'}, corr = 76.00000

0.72037 (+/-0.14666) for {'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': 52, 'learning_rate': 'constant', 'random_state': 1, 'solver': 'lbfgs'}, corr = 76.00000

0.72222 (+/-0.15740) for {'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': 52, 'learning_rate': 'constant', 'random_state': None, 'solver': 'lbfgs'}, corr = 76.00000

0.71667 (+/-0.14084) for {'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': 53, 'learning_rate': 'constant', 'random_state': 1, 'solver': 'lbfgs'}, corr = 76.00000

0.72593 (+/-0.15244) for {'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': 53, 'learning_rate': 'constant', 'random_state': None, 'solver': 'lbfgs'}, corr = 76.00000

0.72778 (+/-0.16050) for {'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': 54, 'learning_rate': 'constant', 'random_state': 1, 'solver': 'lbfgs'}, corr = 76.00000

0.72778 (+/-0.14258) for {'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': 54, 'learning_rate': 'constant', 'random_state': None, 'solver': 'lbfgs'}, corr = 76.00000

0.72963 (+/-0.14064) for {'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': 55, 'learning_rate': 'constant', 'random_state': 1, 'solver': 'lbfgs'}, corr = 76.00000

0.73333 (+/-0.16405) for {'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': 55, 'learning_rate': 'constant', 'random_state': None, 'solver': 'lbfgs'}, corr = 76.00000

0.72593 (+/-0.15930) for {'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': 56, 'learning_rate': 'constant', 'random_state': 1, 'solver': 'lbfgs'}, corr = 76.00000

0.72778 (+/-0.14852) for {'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': 56, 'learning_rate': 'constant', 'random_state': None, 'solver': 'lbfgs'}, corr = 76.00000

0.72222 (+/-0.15154) for {'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': 57, 'learning_rate': 'constant', 'random_state': 1, 'solver': 'lbfgs'}, corr = 76.00000

0.72963 (+/-0.16237) for {'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': 57, 'learning_rate': 'constant', 'random_state': None, 'solver': 'lbfgs'}, corr = 76.00000

0.71296 (+/-0.16363) for {'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': 58, 'learning_rate': 'constant', 'random_state': 1, 'solver': 'lbfgs'}, corr = 76.00000

0.72407 (+/-0.17435) for {'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': 58, 'learning_rate': 'constant', 'random_state': None, 'solver': 'lbfgs'}, corr = 76.00000

0.73148 (+/-0.13220) for {'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': 59, 'learning_rate': 'constant', 'random_state': 1, 'solver': 'lbfgs'}, corr = 76.00000

0.72407 (+/-0.15081) for {'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': 59, 'learning_rate': 'constant', 'random_state': None, 'solver': 'lbfgs'}, corr = 76.00000

0.72222 (+/-0.17309) for {'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': 60, 'learning_rate': 'constant', 'random_state': 1, 'solver': 'lbfgs'}, corr = 76.00000

0.72778 (+/-0.15099) for {'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': 60, 'learning_rate': 'constant', 'random_state': None, 'solver': 'lbfgs'}, corr = 76.00000

0.72222 (+/-0.16050) for {'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': 61, 'learning_rate': 'constant', 'random_state': 1, 'solver': 'lbfgs'}, corr = 76.00000

0.73148 (+/-0.16136) for {'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': 61, 'learning_rate': 'constant', 'random_state': None, 'solver': 'lbfgs'}, corr = 76.00000

0.72222 (+/-0.16948) for {'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': 62, 'learning_rate': 'constant', 'random_state': 1, 'solver': 'lbfgs'}, corr = 76.00000

0.71481 (+/-0.15564) for {'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': 62, 'learning_rate': 'constant', 'random_state': None, 'solver': 'lbfgs'}, corr = 76.00000

0.72963 (+/-0.16883) for {'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': 63, 'learning_rate': 'constant', 'random_state': 1, 'solver': 'lbfgs'}, corr = 76.00000

0.72778 (+/-0.15896) for {'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': 63, 'learning_rate': 'constant', 'random_state': None, 'solver': 'lbfgs'}, corr = 76.00000

0.72037 (+/-0.16136) for {'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': 64, 'learning_rate': 'constant', 'random_state': 1, 'solver': 'lbfgs'}, corr = 76.00000

0.72593 (+/-0.15617) for {'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': 64, 'learning_rate': 'constant', 'random_state': None, 'solver': 'lbfgs'}, corr = 76.00000

0.71852 (+/-0.15458) for {'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': 65, 'learning_rate': 'constant', 'random_state': 1, 'solver': 'lbfgs'}, corr = 76.00000

0.72407 (+/-0.14750) for {'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': 65, 'learning_rate': 'constant', 'random_state': None, 'solver': 'lbfgs'}, corr = 76.00000

0.72778 (+/-0.16630) for {'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': 66, 'learning_rate': 'constant', 'random_state': 1, 'solver': 'lbfgs'}, corr = 76.00000

0.72222 (+/-0.15740) for {'activation': 'relu', 'alpha': 0.5, 'hidden_layer_sizes': 66, 'learning_rate': 'constant', 'random_state': None, 'solver': 'lbfgs'}, corr = 76.00000

